address,zip,town,list_date,sold_date,days_on_market,list_price,sold_price,sold_vs_ask_pct,property_type,conflicts,_sources
265 WYOMING AVENUE,07040,Maplewood,2024-03-13,2023-12-18,,2100000,2000000,-4.76,Single Family,,"listing_scrape,nj_records"
167 OAKLAND ROAD,07040,Maplewood,2024-03-13,2023-12-21,,1175000,1275000,8.51,Single Family,,"listing_scrape,nj_records"
53 MADISON AVENUE,07040,Maplewood,2024-03-31,2024-01-12,,750000,955000,27.33,Single Family,,"listing_scrape,nj_records"
429 ELMWOOD AVENUE,07040,Maplewood,2024-04-30,2024-04-10,,689000,690000,0.15,Single Family,,"listing_scrape,nj_records"
7 LOMBARDY PLACE,07040,Maplewood,2024-08-30,2024-04-30,,1150000,999000,-13.13,Multi-Family,,"listing_scrape,nj_records"
10 OAKVIEW AVENUE,07040,Maplewood,2024-08-04,2024-05-07,,899000,1200000,33.48,Single Family,,"listing_scrape,nj_records"
53A Meadowbrook Pl,07040,Maplewood,2024-08-04,2024-05-10,,250000,250000,0.0,Condo,,listing_scrape
60 Yale St,07040,Maplewood,2024-08-04,2024-05-10,,750000,841000,12.13,Single Family,,listing_scrape
13 EAST CEDAR LANE,07040,Maplewood,2024-08-04,2024-05-13,,899000,1125000,25.14,Single Family,,"listing_scrape,nj_records"
122 Wyoming Ave,07040,Maplewood,2024-08-04,2024-05-15,,1695000,1750000,3.24,Single Family,,listing_scrape
54 Kendal Ave,07040,Maplewood,2024-08-04,2024-05-15,,1100000,1160000,5.45,Single Family,,listing_scrape
85 Maplewood Ave,07040,Maplewood,2024-08-04,2024-05-15,,1400000,1422000,1.57,Single Family,,listing_scrape
8 CRESTWOOD DRIVE,07040,Maplewood,2024-08-04,2024-05-16,,1299000,1299000,0.0,Single Family,,"listing_scrape,nj_records"
119 UNION AVENUE,07040,Maplewood,2024-08-04,2024-05-17,,895000,1110000,24.02,Single Family,,"listing_scrape,nj_records"
26 EAST CEDAR LANE,07040,Maplewood,2024-08-04,2024-05-17,,719000,838000,16.55,Single Family,,"listing_scrape,nj_records"
790 PROSPECT STREET,07040,Maplewood,2024-08-04,2024-05-19,,399000,399000,0.0,Single Family,,"listing_scrape,nj_records"
18 HUBERT PLACE,07040,Maplewood,2024-08-04,2024-05-22,,1099000,1232000,12.1,Single Family,,"listing_scrape,nj_records"
31-33 CONCORD AVENUE,07040,Maplewood,2024-08-04,2024-05-24,,679000,842000,24.01,Single Family,,"listing_scrape,nj_records"
50 HUDSON AVENUE,07040,Maplewood,2024-08-04,2024-05-28,,699000,815000,16.6,Single Family,,"listing_scrape,nj_records"
562-564 PROSPECT STREET,07040,Maplewood,2024-08-04,2024-05-28,,1195000,1387400,16.1,Single Family,,"listing_scrape,nj_records"
82 BOYDEN AVENUE,07040,Maplewood,2024-08-04,2024-05-28,,599000,743000,24.04,Single Family,year_built,"listing_scrape,nj_records"
697 Prospect St,07040,Maplewood,2024-08-04,2024-05-30,,1799000,1804000,0.28,Single Family,,listing_scrape
20 BROADVIEW AVENUE,07040,Maplewood,2024-08-04,2024-05-31,,729000,1111000,52.4,Single Family,,"listing_scrape,nj_records"
17 Midland Blvd,07040,Maplewood,2024-08-04,2024-06-03,,849000,1115000,31.33,Single Family,,listing_scrape
616 S Orange Ave Unit E,07040,Maplewood,2024-08-04,2024-06-03,,500000,500000,0.0,Condo,,listing_scrape
35 PARKER AVENUE,07040,Maplewood,2024-07-12,2024-07-02,,799000,770000,-3.63,Single Family,,"listing_scrape,nj_records"
128 MIDLAND BLVD,07040,Maplewood,2024-08-20,2024-08-15,,749000,800000,6.81,Single Family,year_built,"listing_scrape,nj_records"
616 S Orange Ave Apt 4C,07040,Maplewood,2024-09-26,2024-09-25,,880000,880000,0.0,Condo,,listing_scrape
122 Orchard Rd,07040,Maplewood,2025-09-19,2025-04-23,,725000,700000,-3.45,Multi-Family,,listing_scrape
101 Tiffany Pl,07040,Maplewood,2025-10-31,2025-08-27,,689000,700000,1.6,Multi-Family,,listing_scrape
25 Essex Ave,07040,Maplewood,2025-08-28,2025-08-27,,905000,905000,0.0,Single Family,,listing_scrape
36A Meadowbrook Pl,07040,Maplewood,2025-12-31,2025-12-29,,330000,332000,0.61,Condo,,listing_scrape
18 Curtis Pl,07040,Maplewood,2026-01-06,2026-01-05,,3250000,3150000,-3.08,Single Family,,listing_scrape
459 Walton Rd,07040,Maplewood,2026-01-13,2026-01-12,,999000,999000,0.0,Single Family,,listing_scrape
82 Union Ave,07040,Maplewood,2026-06-07,2026-04-01,,750000,765000,2.0,Single Family,,listing_scrape
12 Kensington Ter,07040,Maplewood,2026-05-21,2026-05-13,,700000,892500,27.5,Single Family,,listing_scrape
586 Ridgewood Rd,07040,Maplewood,2026-05-22,2026-05-15,,1499000,1650000,10.07,Single Family,,listing_scrape
25 Bowdoin St,07040,Maplewood,2026-06-12,2026-05-27,,1400000,1415000,1.07,Single Family,,listing_scrape
61 TUXEDO ROAD,07042,Montclair,2024-08-30,2023-08-30,,799000,1222000,52.94,Single Family,,"listing_scrape,nj_records"
5 Roosevelt Pl Apt 5S,07042,Montclair,2024-08-30,2023-10-02,,299000,332000,11.04,Condo,,listing_scrape
56 GATES AVENUE C0005,07042,Montclair,2024-03-13,2023-12-07,,274000,285000,4.01,Condo,,"listing_scrape,nj_records"
23 Frederick St,07042,Montclair,2024-03-13,2023-12-21,,749000,1150000,53.54,Single Family,,listing_scrape
15 Wheeler St Unit 1,07042,Montclair,2023-12-29,2023-12-28,,1355000,1357750,0.2,Multi-Family,,listing_scrape
9 EUCLID PLACE,07042,Montclair,2024-03-31,2024-01-15,,768880,1047000,36.17,Single Family,,"listing_scrape,nj_records"
29 AFTERGLOW WAY,07042,Montclair,2024-05-01,2024-02-15,,1450000,1800000,24.14,Single Family,year_built,"listing_scrape,nj_records"
6 William St,07042,Montclair,2025-01-31,2024-05-02,,739000,770000,4.19,Multi-Family,,listing_scrape
16 GLENRIDGE PARKWAY,07042,Montclair,2024-08-04,2024-05-08,,1100000,1430000,30.0,Single Family,,"listing_scrape,nj_records"
11 BRIAR HILL ROAD,07042,Montclair,2024-08-04,2024-05-09,,799000,999000,25.03,Single Family,,"listing_scrape,nj_records"
186 HIGHLAND AVENUE,07042,Montclair,2024-08-11,2024-05-16,,1299000,1325000,2.0,Single Family,,"listing_scrape,nj_records"
10 VERA PLACE,07042,Montclair,2024-08-04,2024-05-17,,1025000,1600000,56.1,Single Family,,"listing_scrape,nj_records"
80 PLYMOUTH STREET,07042,Montclair,2024-08-04,2024-05-24,,1599000,1715000,7.25,Single Family,,"listing_scrape,nj_records"
42 HARRISON AVENUE,07042,Montclair,2024-08-04,2024-05-28,,915000,1050000,14.75,Single Family,,"listing_scrape,nj_records"
1 William St,07042,Montclair,2024-08-04,2024-05-30,,479000,590000,23.17,Single Family,,listing_scrape
295 BLOOMFIELD AVE C0007,07042,Montclair,2024-08-04,2024-05-30,,525000,567000,8.0,Condo,,"listing_scrape,nj_records"
57 TUXEDO ROAD,07042,Montclair,2024-08-04,2024-05-31,,1275000,1751900,37.4,Single Family,,"listing_scrape,nj_records"
135 CLAREMONT AVENUE,07042,Montclair,2025-01-31,2024-06-26,,849000,870000,2.47,Multi-Family,,"listing_scrape,nj_records"
48 Nishuane Rd,07042,Montclair,2024-07-27,2024-07-15,,719000,805000,11.96,Single Family,,listing_scrape
105 NO. FULLERTON AVENUE,07042,Montclair,2024-09-27,2024-09-06,,1749000,1775000,1.49,Multi-Family,,"listing_scrape,nj_records"
329 ORANGE ROAD,07042,Montclair,2025-03-10,2024-10-25,,925000,925000,0.0,Multi-Family,,"listing_scrape,nj_records"
57 Union St,07042,Montclair,2025-03-08,2025-03-07,,650000,650000,0.0,Single Family,,listing_scrape
123 Lincoln St,07042,Montclair,2025-04-23,2025-04-22,,1200000,1200000,0.0,Single Family,,listing_scrape
28 Forest St,07042,Montclair,2025-06-08,2025-06-07,,999000,999000,0.0,Multi-Family,,listing_scrape
12 Clairidge Ct,07042,Montclair,2025-10-25,2025-08-04,,1295000,1750000,35.14,Single Family,,listing_scrape
35 Cloverhill Pl,07042,Montclair,2025-10-31,2025-08-21,,1075000,1075000,0.0,Multi-Family,,listing_scrape
15 Howe Ave,07042,Montclair,2026-01-29,2025-11-13,,500000,520000,4.0,Single Family,,listing_scrape
89 Porter Pl,07042,Montclair,2026-01-29,2025-12-19,,1795000,2150000,19.78,Single Family,,listing_scrape
81 N Fullerton Ave,07042,Montclair,2026-01-29,2026-01-05,,899000,840000,-6.56,Single Family,,listing_scrape
88 S Mountain Ave,07042,Montclair,2026-04-19,2026-01-20,,5000000,5000000,0.0,Single Family,,listing_scrape
48 S Park St Unit 517,07042,Montclair,2026-04-19,2026-01-30,,475000,500000,5.26,Condo,,listing_scrape
229 Orange Rd,07042,Montclair,2026-05-15,2026-05-14,,2400000,2800000,16.67,Single Family,,listing_scrape
7 FAIRMOUNT AVENUE,07043,Montclair,2024-08-30,2023-07-13,,1250000,1400000,12.0,Single Family,,"listing_scrape,nj_records"
344 HIGHLAND AVENUE,07043,Montclair,2023-07-24,2023-07-14,0,2500000,2500000,0.0,Single Family,year_built,"listing_scrape,nj_records"
101 YANTACAW BROOK ROAD,07043,Montclair,2024-08-30,2023-09-08,,1799999,1835000,1.94,Single Family,,"listing_scrape,nj_records"
34 MACOPIN AVENUE,07043,Montclair,2025-01-31,2023-09-12,,1399999,1450000,3.57,Single Family,,"listing_scrape,nj_records"
6 ELIZABETH ROAD,07043,Montclair,2024-03-13,2023-12-06,,799000,900000,12.64,Single Family,,"listing_scrape,nj_records"
109 BUCKINGHAM ROAD,07043,Montclair,2024-03-13,2023-12-19,,899000,1202000,33.7,Single Family,,"listing_scrape,nj_records"
530 Valley Rd Apt 2Z,07043,Montclair,2024-03-13,2023-12-19,,499000,558000,11.82,Condo,,listing_scrape
395 Upper Mountain Ave,07043,Montclair,2024-03-13,2023-12-20,,1395000,1910000,36.92,Single Family,,listing_scrape
370 NO. MOUNTAIN AVENUE,07043,Montclair,2024-08-04,2024-05-08,,1199000,1690000,40.95,Single Family,,"listing_scrape,nj_records"
102 GORDONHURST AVENUE,07043,Montclair,2024-08-04,2024-05-10,,899000,1502329,67.11,Single Family,,"listing_scrape,nj_records"
24 WELLESLEY ROAD,07043,Montclair,2024-08-04,2024-05-10,,1149000,1610000,40.12,Single Family,,"listing_scrape,nj_records"
530 Valley Rd Apt 6Y,07043,Montclair,2024-08-04,2024-05-10,,325000,410000,26.15,Condo,,listing_scrape
128 SQUIRE HILL ROAD,07043,Montclair,2024-08-04,2024-05-16,,699900,815000,16.45,Single Family,,"listing_scrape,nj_records"
31 TUERS PLACE,07043,Montclair,2024-08-04,2024-05-16,,849000,1090000,28.39,Single Family,year_built,"listing_scrape,nj_records"
95 HADDON PLACE,07043,Montclair,2024-08-04,2024-05-23,,1095000,1703000,55.53,Single Family,,"listing_scrape,nj_records"
176 Wildwood Ave,07043,Montclair,2024-08-04,2024-06-03,,1250000,1760000,40.8,Single Family,,listing_scrape
76 HELLER WAY,07043,Montclair,2024-07-17,2024-07-04,0,3000000,2912500,-2.92,Single Family,,"listing_scrape,nj_records"
1249 Valley Rd,07043,Montclair,2025-07-03,2025-07-02,,775000,920000,18.71,Single Family,,listing_scrape
515 Park St,07043,Montclair,2025-07-31,2025-07-30,,1395000,1172000,-15.99,Land,,listing_scrape
18 Park Ter,07043,Montclair,2025-08-29,2025-08-22,,799000,975000,22.03,Single Family,,listing_scrape
306 N Mountain Ave,07043,Montclair,2026-03-16,2026-03-12,,979000,1475000,50.66,Single Family,,listing_scrape
1 HILLCREST TERRACE,07044,Verona,2024-08-30,2023-07-14,,780000,875113,12.19,Single Family,,"listing_scrape,nj_records"
16 HOWARD STREET,07044,Verona,2024-08-30,2023-09-01,,499000,640000,28.26,Single Family,,"listing_scrape,nj_records"
2 CLARIDGE DRIVE    #2NE,07044,Verona,2023-11-14,2023-10-25,,550000,555000,0.91,Condo,,"listing_scrape,nj_records"
69 PERSONETTE AVENUE,07044,Verona,2024-03-13,2023-12-20,,739000,915189,23.84,Single Family,,"listing_scrape,nj_records"
112 ELMWOOD ROAD,07044,Verona,2024-03-31,2024-01-15,,599000,669000,11.69,Single Family,,"listing_scrape,nj_records"
2 Claridge Penthouse Bw Dr Unit 12BW,07044,Verona,2024-08-04,2024-05-09,,599000,599000,0.0,Condo,,listing_scrape
10 HEMLOCK DRIVE,07044,Verona,2024-08-04,2024-05-14,,799000,915000,14.52,Single Family,,"listing_scrape,nj_records"
44 CHESTNUT ROAD,07044,Verona,2024-08-04,2024-05-15,,829000,1049090,26.55,Single Family,year_built,"listing_scrape,nj_records"
24 Birdseye Gln,07044,Verona,2024-08-04,2024-05-21,,799900,924812,15.62,Single Family,,listing_scrape
5 RANDOLPH PLACE,07044,Verona,2024-08-04,2024-05-22,,1369000,1890000,38.06,Single Family,,"listing_scrape,nj_records"
2 Claridge Dr Apt 9EE,07044,Verona,2024-08-04,2024-05-24,,519000,515000,-0.77,Condo,,listing_scrape
1 GLEN ROAD,07044,Verona,2024-11-14,2024-08-23,,565000,612000,8.32,Single Family,,"listing_scrape,nj_records"
349 Bloomfield Ave Unit 25,07044,Verona,2025-03-10,2024-10-02,,289900,300000,3.48,Condo,,"listing_scrape,nj_records"
6 Kips Rdg,07044,Verona,2025-01-23,2025-01-22,,950000,950000,0.0,Townhouse,,listing_scrape
30 Hillcrest Ter,07044,Verona,2025-10-17,2025-08-01,,779000,852000,9.37,Single Family,,listing_scrape
10 Morningside Rd,07044,Verona,2026-01-06,2025-12-24,,1675000,1675000,0.0,Single Family,,listing_scrape
33 E Lincoln St,07044,Verona,2026-04-19,2026-02-13,,899000,950000,5.67,Single Family,,listing_scrape
1 Claridge Dr Apt 723,07044,Verona,2026-06-07,2026-04-03,,365000,350000,-4.11,Condo,,listing_scrape
36 Gerdes Ave,07044,Verona,2026-07-03,2026-06-24,,1335000,1500000,12.36,Single Family,,listing_scrape
11 Bark Mill Ter Unit 92,07045,Montville,2025-01-31,2023-07-07,,625000,640000,2.4,Townhouse,,listing_scrape
21A John Henry Dr,07045,Montville,2024-03-13,2023-12-05,,699900,765000,9.3,Single Family,,"listing_scrape,nj_records"
13 WOODLAND RD,07045,Montville,2024-03-13,2023-12-15,,1299000,1400000,7.78,Single Family,,"listing_scrape,nj_records"
13 Marguerite Ln,07045,Montville,2024-03-13,2023-12-19,,1100000,999999,-9.09,Single Family,,listing_scrape
7 Afterglow Way,07045,Montville,2024-03-13,2023-12-21,,629000,590000,-6.2,Single Family,,listing_scrape
7 HATHAWAY LN,07045,Montville,2024-03-13,2023-12-21,,1150000,1275000,10.87,Single Family,,"listing_scrape,nj_records"
14 HELTON TER,07045,Montville,2024-03-31,2024-01-23,,485900,500000,2.9,Townhouse,,"listing_scrape,nj_records"
89 TAYLORTOWN RD,07045,Montville,2024-03-01,2024-02-12,,899000,944000,5.01,Single Family,,"listing_scrape,nj_records"
7 JOHN HENRY DR,07045,Montville,2024-08-04,2024-05-02,,699900,730000,4.3,Single Family,,"listing_scrape,nj_records"
66 DAVENPORT RD,07045,Montville,2024-08-04,2024-05-06,,618000,640000,3.56,Condo,,"listing_scrape,nj_records"
2 STONEHENGE CT,07045,Montville,2024-08-04,2024-05-07,,1550000,1580000,1.94,Single Family,,"listing_scrape,nj_records"
63 Taylortown Rd,07045,Montville,2024-08-04,2024-05-09,,1199000,1225400,2.2,Single Family,,listing_scrape
80 GABRIEL DR,07045,Montville,2024-08-04,2024-05-09,,499900,531000,6.22,Condo,,"listing_scrape,nj_records"
85 TAYLORTOWN RD,07045,Montville,2024-08-04,2024-05-09,,698000,835000,19.63,Single Family,,"listing_scrape,nj_records"
38 SPRINGBROOK RD EAST,07045,Montville,2024-08-04,2024-05-14,,440000,525000,19.32,Condo,,"listing_scrape,nj_records"
4 VANDERHOOF RD,07045,Montville,2024-08-11,2024-05-14,,550000,635000,15.45,Condo,year_built,"listing_scrape,nj_records"
32 Stony Brook Rd,07045,Montville,2024-08-04,2024-05-15,,698000,787500,12.82,Single Family,,listing_scrape
7 BROMLEY CT,07045,Montville,2024-08-04,2024-05-16,,789000,850000,7.73,Single Family,,"listing_scrape,nj_records"
88 Genoble Rd,07045,Montville,2024-08-04,2024-05-20,,425000,450000,5.88,Condo,,listing_scrape
52 Hook Mountain Rd,07045,Montville,2024-08-04,2024-05-24,,999999,1025000,2.5,Single Family,,listing_scrape
6 KANOUSE LN,07045,Montville,2024-08-04,2024-05-29,,1369000,1375000,0.44,Single Family,,"listing_scrape,nj_records"
132 PINE BROOK RD,07045,Montville,2024-08-04,2024-05-30,,749000,825000,10.15,Single Family,,"listing_scrape,nj_records"
17 ARTHUR PL,07045,Montville,2024-08-04,2024-05-30,,899900,975000,8.35,Single Family,,"listing_scrape,nj_records"
19 Virginia Rd,07045,Montville,2024-08-04,2024-05-31,,799000,804000,0.63,Single Family,,listing_scrape
22 Genoble Rd Unit 22,07045,Montville,2024-08-04,2024-06-03,,310000,325000,4.84,Condo,,listing_scrape
10 EUGENE DR,07045,Montville,2024-09-04,2024-09-03,,815000,815000,0.0,Condo,,"listing_scrape,nj_records"
9 Quarry Mountain Ln,07045,Montville,2025-12-20,2025-12-19,,3650000,3650000,0.0,Single Family,,listing_scrape
34 Genoble Rd,07045,Montville,2026-03-25,2026-01-05,,464900,440000,-5.36,Condo,,listing_scrape
39 FREDERICKS STREET,07052,West Orange,2023-07-26,2023-07-03,,899000,925000,2.89,Condo,,"listing_scrape,nj_records"
34 Linden Ave,07052,West Orange,2024-08-30,2023-07-20,,400000,400000,0.0,Land,,listing_scrape
105 BARRINGER COURT,07052,West Orange,2023-07-28,2023-07-21,,625000,625000,0.0,Condo,,"listing_scrape,nj_records"
54 MISSISSIPPI AVENUE,07052,West Orange,2024-08-30,2023-07-21,,450000,460000,2.22,Single Family,,"listing_scrape,nj_records"
4 HAGE TERRACE,07052,West Orange,2023-07-26,2023-07-25,,899000,900000,0.11,Condo,year_built,"listing_scrape,nj_records"
76 Riggs Pl,07052,West Orange,2024-08-30,2023-08-16,,424900,500000,17.67,Multi-Family,,listing_scrape
62 Walker Rd,07052,West Orange,2024-08-30,2023-08-18,,924900,950000,2.71,Single Family,,listing_scrape
17 WESTWOOD DRIVE SOUTH,07052,West Orange,2023-09-19,2023-09-12,,400000,350000,-12.5,Single Family,,"listing_scrape,nj_records"
17 Wheatland Ave,07052,West Orange,2024-08-30,2023-09-13,,219000,210000,-4.11,Land,,listing_scrape
25 CENTRAL PLACE,07052,West Orange,2024-01-02,2023-10-04,,325000,346600,6.65,Single Family,sold_date,"listing_scrape,nj_records"
4 LINDEN COURT,07052,West Orange,2025-01-31,2023-10-06,,699900,615000,-12.13,Single Family,sold_price,"listing_scrape,nj_records"
17 LYNWOOD WAY,07052,West Orange,2023-10-30,2023-10-23,,2100000,2100000,0.0,Single Family,,"listing_scrape,nj_records"
26 OAKRIDGE ROAD,07052,West Orange,2024-03-13,2023-12-04,,599000,777000,29.72,Single Family,,"listing_scrape,nj_records"
2 GREGORY AVENUE,07052,West Orange,2024-03-13,2023-12-07,,588000,600000,2.04,Single Family,lot_sqft,"listing_scrape,nj_records"
28 HUNTERDON ROAD,07052,West Orange,2024-08-30,2023-12-13,,475000,491000,3.37,Single Family,,"listing_scrape,nj_records"
71 MAPLE AVENUE,07052,West Orange,2024-03-13,2023-12-13,,875000,915000,4.57,Single Family,year_built,"listing_scrape,nj_records"
54 Hunterdon Rd,07052,West Orange,2024-03-13,2023-12-15,,425000,420000,-1.18,Single Family,,listing_scrape
8 Himsl Ct,07052,West Orange,2024-03-13,2023-12-15,,1149000,1225000,6.61,Single Family,,listing_scrape
549 MT. PLEASANT AVENUE,07052,West Orange,2024-03-13,2023-12-18,,555000,557500,0.45,Single Family,,"listing_scrape,nj_records"
10 THORN TERRACE,07052,West Orange,2024-03-13,2023-12-19,,699900,730000,4.3,Single Family,,"listing_scrape,nj_records"
5 CUMMINGS CIRCLE,07052,West Orange,2024-03-31,2024-01-04,,625000,625000,0.0,Condo,,"listing_scrape,nj_records"
332 ARANEO DRIVE,07052,West Orange,2024-03-31,2024-01-18,,469000,530000,13.01,Townhouse,,"listing_scrape,nj_records"
59 Park Ter,07052,West Orange,2025-01-31,2024-01-24,,395000,400000,1.27,Single Family,,listing_scrape
5 McGuire Dr,07052,West Orange,2024-05-21,2024-03-04,,999000,1000000,0.1,Single Family,,listing_scrape
104 Marion Dr Unit 104,07052,West Orange,2024-05-16,2024-03-05,,349000,390000,11.75,Condo,,"listing_scrape,nj_records"
17 Larkin Cir Unit 17,07052,West Orange,2024-08-30,2024-03-12,,530000,550000,3.77,Townhouse,,listing_scrape
10 Smith Manor Blvd Apt 821,07052,West Orange,2025-01-31,2024-04-12,,499000,499000,0.0,Condo,,listing_scrape
42 MOUNTAIN VIEW STREET,07052,West Orange,2024-04-25,2024-04-12,0,465000,465000,0.0,Single Family,,"listing_scrape,nj_records"
6 FAIRVIEW AVENUE,07052,West Orange,2024-08-04,2024-05-01,,1399000,1399000,0.0,Single Family,,"listing_scrape,nj_records"
216 CLARKEN DRIVE,07052,West Orange,2024-08-04,2024-05-02,,569000,650000,14.24,Condo,,"listing_scrape,nj_records"
40 MORRIS ROAD,07052,West Orange,2024-08-04,2024-05-06,,599000,585000,-2.34,Single Family,,"listing_scrape,nj_records"
18 AMELIA STREET,07052,West Orange,2024-08-04,2024-05-07,,424000,618000,45.75,Single Family,,"listing_scrape,nj_records"
338 Araneo Dr,07052,West Orange,2024-08-04,2024-05-07,,525000,587000,11.81,Condo,,listing_scrape
134 WALKER ROAD,07052,West Orange,2024-08-04,2024-05-08,,650000,720000,10.77,Single Family,,"listing_scrape,nj_records"
43 Conforti Ave Apt 19,07052,West Orange,2024-08-04,2024-05-09,,284000,305000,7.39,Condo,,listing_scrape
43 Conforti Ave Apt 74,07052,West Orange,2024-08-04,2024-05-10,,234900,230000,-2.09,Condo,,listing_scrape
88 WARREN ROAD,07052,West Orange,2024-08-04,2024-05-10,,620000,623000,0.48,Single Family,,"listing_scrape,nj_records"
90 HILLSIDE AVENUE,07052,West Orange,2024-08-04,2024-05-11,,650000,818000,25.85,Single Family,,"listing_scrape,nj_records"
35 GILBERT PLACE,07052,West Orange,2024-08-04,2024-05-13,,735000,926000,25.99,Single Family,,"listing_scrape,nj_records"
